train_code,train_number,normalized_train_number,corridor_type,route_code,service_type,line_group,direction,from_station,to_station,car_composition,ac_service,source_note
95910,T 54,T54,2,MAIN,FAST,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,present in Fast Locals.csv but missing in train_corridor_map.csv; route inferred as MAIN from halt sequence
95911,T 99,T99,2,MAIN,FAST,MAIN,DN,CSMT,TNA,12_CAR,AC,
95912,T 66,T66,2,MAIN,FAST,MAIN,UP,TNA,CSMT,12_CAR,AC,
95913,T 109,T109,2,MAIN,FAST,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
95914,T 84,T84,2,MAIN,FAST,MAIN,UP,TNA,CSMT,12_CAR,AC,
95915,DT 3,DT3,2,MAIN,FAST,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
96001,SKP 1,SKP1,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96002,SKP 2,SKP2,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96003,SKP 3,SKP3,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96004,SKP 4,SKP4,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96005,SKP 5,SKP5,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96006,SKP 6,SKP6,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96007,SKP 7,SKP7,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96008,SKP 8,SKP8,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96009,SKP 9,SKP9,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96010,SKP 10,SKP10,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96011,SKP 11,SKP11,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96012,SKP 12,SKP12,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96013,SKP 13,SKP13,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96014,SKP 14,SKP14,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96015,SKP 15,SKP15,1,SE,SLOW,SE,DN,KJT,KHPI,12_CAR,NON_AC,
96016,SKP 16,SKP16,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96018,SKP 18,SKP18,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96019,KP 15,KP15,1,SE,SLOW,SE,DN,CSMT,KHPI,12_CAR,NON_AC,
96020,KP 14,KP14,1,SE,SLOW,SE,UP,KHPI,CSMT,12_CAR,NON_AC,
96022,SKP 20,SKP20,1,SE,SLOW,SE,UP,KHPI,KJT,12_CAR,NON_AC,
96101,S 1,S1,1,SE,SLOW,SE,DN,CSMT,KJT,12_CAR,NON_AC,
96102,S 2,S2,1,SE,SLOW,SE,UP,KJT,CSMT,12_CAR,NON_AC,
96103,TS 1,TS1,1,SE,SLOW,SE,DN,TNA,KJT,12_CAR,NON_AC,
96104,S 4,S4,1,SE,SLOW,SE,UP,KJT,CSMT,12_CAR,NON_AC,
96105,TS 3,TS3,1,SE,SLOW,SE,DN,TNA,KJT,12_CAR,NON_AC,
96106,S 6,S6,1,SE,SLOW,SE,UP,KJT,CSMT,12_CAR,NON_AC,
96107,S 3,S3,1,SE,SLOW,SE,DN,CSMT,KJT,12_CAR,NON_AC,
96108,TS 2,TS2,1,SE,SLOW,SE,UP,KJT,TNA,12_CAR,NON_AC,
96109,TS 5,TS5,1,SE,SLOW,SE,DN,TNA,KJT,12_CAR,NON_AC,
96110,S 52,S52,1,SE,SLOW,SE,UP,KJT,CSMT,12_CAR,NON_AC,
96111,TS 7,TS7,1,SE,SLOW,SE,DN,TNA,KJT,12_CAR,NON_AC,
96113,TS 9,TS9,1,SE,SLOW,SE,DN,TNA,KJT,12_CAR,NON_AC,
96115,S 41,S41,1,SE,SLOW,SE,DN,CSMT,KJT,12_CAR,NON_AC,
96201,CBL 1,CBL1,1,SE,SLOW,SE,DN,VVH,BUD,12_CAR,NON_AC,
96202,BL 2,BL2,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96203,TBL 1,TBL1,1,SE,SLOW,SE,DN,TNA,BUD,12_CAR,NON_AC,
96204,BL 4,BL4,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96205,BL 27,BL27,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96206,BL 6,BL6,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96207,BL 29,BL29,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96208,TBL 2,TBL2,1,SE,SLOW,SE,UP,BUD,TNA,12_CAR,NON_AC,
96209,TBL 3,TBL3,1,SE,SLOW,SE,DN,TNA,BUD,12_CAR,NON_AC,
96210,BL 14,BL14,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96211,TBL 5,TBL5,1,SE,SLOW,SE,DN,TNA,BUD,12_CAR,NON_AC,
96212,BL 18,BL18,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96213,TBL 7,TBL7,1,SE,SLOW,SE,DN,TNA,BUD,12_CAR,NON_AC,
96214,BL 22,BL22,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96215,BL 47,BL47,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96216,BL 24,BL24,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96217,BL 49,BL49,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96218,BL 26,BL26,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96219,TBL 9,TBL9,1,SE,SLOW,SE,DN,TNA,BUD,12_CAR,NON_AC,
96220,BL 28,BL28,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96221,BL 51,BL51,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96222,BL 58,BL58,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96223,BL 53,BL53,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96224,BL 62,BL62,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96225,BL 55,BL55,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96226,PBL 2,PBL2,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96227,BL 59,BL59,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96228,TBL 4,TBL4,1,SE,SLOW,SE,UP,BUD,TNA,12_CAR,NON_AC,
96229,BL 61,BL61,1,SE,SLOW,SE,DN,CSMT,BUD,12_CAR,NON_AC,
96230,BL 68,BL68,1,SE,SLOW,SE,UP,BUD,CSMT,12_CAR,NON_AC,
96301,A 1,A1,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96302,A 2,A2,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96303,A 3,A3,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96304,A 4,A4,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96305,A 5,A5,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96306,A 6,A6,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96307,CA 1,CA1,1,SE,SLOW,SE,DN,CLA,ABH,12_CAR,NON_AC,
96308,A 8,A8,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96309,A 7,A7,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96310,A 10,A10,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96311,A 23,A23,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96313,A 25,A25,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,AC,
96314,A 30,A30,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,AC,
96315,A 27,A27,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96316,A 32,A32,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96317,A 29,A29,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,AC,
96318,A 34,A34,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96319,A 31,A31,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96320,A 36,A36,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96321,A 33,A33,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96322,A 38,A38,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96323,TA 1,TA1,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96324,A 40,A40,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,AC,
96325,A 37,A37,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96326,A 54,A54,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96327,A 47,A47,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96328,A 62,A62,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96329,TA 3,TA3,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96330,A 64,A64,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96331,A 51,A51,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96332,A 66,A66,1,SE,SLOW,SE,UP,ABH,CSMT,12_CAR,NON_AC,
96333,A 53,A53,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96335,A 57,A57,1,SE,SLOW,SE,DN,CSMT,ABH,12_CAR,NON_AC,
96337,PA 1,PA1,1,SE,SLOW,SE,DN,PR,ABH,12_CAR,NON_AC,
96339,PA 3,PA3,1,SE,SLOW,SE,DN,PR,ABH,12_CAR,NON_AC,
96401,N 1,N1,1,NE,SLOW,NE,DN,CSMT,KSRA,12_CAR,NON_AC,
96402,N 2,N2,1,NE,SLOW,NE,UP,KSRA,CSMT,12_CAR,NON_AC,
96403,N 3,N3,1,NE,SLOW,NE,DN,CSMT,KSRA,12_CAR,NON_AC,
96404,N 4,N4,1,NE,SLOW,NE,UP,KSRA,CSMT,12_CAR,NON_AC,
96405,N 5,N5,1,NE,SLOW,NE,DN,CSMT,KSRA,12_CAR,NON_AC,
96406,N 36,N36,1,NE,SLOW,NE,UP,KSRA,CSMT,12_CAR,NON_AC,
96407,N 19,N19,1,NE,SLOW,NE,DN,CSMT,KSRA,12_CAR,NON_AC,
96409,N 23,N23,1,NE,SLOW,NE,DN,CSMT,KSRA,12_CAR,NON_AC,
96411,N 33,N33,1,NE,SLOW,NE,DN,CSMT,KSRA,12_CAR,NON_AC,
96501,KAN 1,KAN1,1,NE,SLOW,NE,DN,KYN,ASO,12_CAR,NON_AC,
96502,AN 2,AN2,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96503,TAN 1,TAN1,1,NE,SLOW,NE,DN,TNA,ASO,12_CAR,NON_AC,
96504,AN 4,AN4,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96505,AN 1,AN1,1,NE,SLOW,NE,DN,CSMT,ASO,12_CAR,NON_AC,
96506,TAN 2,TAN2,1,NE,SLOW,NE,UP,ASO,TNA,12_CAR,NON_AC,
96507,AN 3,AN3,1,NE,SLOW,NE,DN,CSMT,ASO,12_CAR,NON_AC,
96508,AN 10,AN10,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96509,KAN 3,KAN3,1,NE,SLOW,NE,DN,KYN,ASO,12_CAR,NON_AC,
96510,AN 12,AN12,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96511,AN 7,AN7,1,NE,SLOW,NE,DN,CSMT,ASO,12_CAR,NON_AC,
96512,AN 14,AN14,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96513,TAN 3,TAN3,1,NE,SLOW,NE,DN,TNA,ASO,12_CAR,NON_AC,
96514,TAN 4,TAN4,1,NE,SLOW,NE,UP,ASO,TNA,12_CAR,NON_AC,
96515,AN 13,AN13,1,NE,SLOW,NE,DN,CSMT,ASO,12_CAR,NON_AC,
96516,AN 24,AN24,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96517,AN 17,AN17,1,NE,SLOW,NE,DN,CSMT,ASO,12_CAR,NON_AC,
96518,AN 28,AN28,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96519,AN 29,AN29,1,NE,SLOW,NE,DN,CSMT,ASO,12_CAR,NON_AC,
96520,AN 32,AN32,1,NE,SLOW,NE,UP,ASO,CSMT,12_CAR,NON_AC,
96522,TAN 6,TAN6,1,NE,SLOW,NE,UP,ASO,TNA,12_CAR,NON_AC,
96601,CTL 1,CTL1,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96602,TL 2,TL2,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96603,TTL 1,TTL1,1,NE,SLOW,NE,DN,TNA,TLA,12_CAR,AC,
96604,TL 4,TL4,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96605,TL 1,TL1,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96606,TL 6,TL6,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96607,TL 3,TL3,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96608,TL 8,TL8,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96609,TL 5,TL5,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96610,TL 10,TL10,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96611,TL 7,TL7,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,AC,
96612,TL 12,TL12,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,AC,
96613,TL 9,TL9,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96614,TL 16,TL16,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96615,TTL 3,TTL3,1,NE,SLOW,NE,DN,TNA,TLA,12_CAR,NON_AC,
96616,PTL 2,PTL2,1,NE,SLOW,NE,UP,TLA,PR,12_CAR,NON_AC,
96617,TTL 5,TTL5,1,NE,SLOW,NE,DN,TNA,TLA,12_CAR,NON_AC,
96618,TL 18,TL18,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,AC,
96619,TL 17,TL17,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96620,PTL 4,PTL4,1,NE,SLOW,NE,UP,TLA,PR,12_CAR,NON_AC,
96621,TL 23,TL23,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96622,TL 22,TL22,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96623,TL 25,TL25,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96624,TL 26,TL26,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96625,TL 27,TL27,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96626,TL 28,TL28,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96627,TL 29,TL29,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96628,TL 30,TL30,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96629,TTL 7,TTL7,1,NE,SLOW,NE,DN,TNA,TLA,12_CAR,NON_AC,
96630,TL 32,TL32,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96631,TL 31,TL31,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96632,TL 34,TL34,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96633,TL 33,TL33,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96634,TL 36,TL36,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96635,TL 35,TL35,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96636,TL 38,TL38,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96637,TL 37,TL37,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96638,TL 40,TL40,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96639,TL 39,TL39,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96640,TL 42,TL42,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96641,TL 53,TL53,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96642,TL 44,TL44,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96643,TL 55,TL55,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96644,TL 46,TL46,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96645,TL 57,TL57,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96646,TTL 2,TTL2,1,NE,SLOW,NE,UP,TLA,TNA,12_CAR,NON_AC,
96647,TL 59,TL59,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96648,TL 58,TL58,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96649,TL 61,TL61,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96650,TL 60,TL60,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96651,TL 63,TL63,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96652,TL 62,TL62,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96653,TL 65,TL65,1,NE,SLOW,NE,DN,CSMT,TLA,12_CAR,NON_AC,
96654,TL 64,TL64,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96656,TL 66,TL66,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96658,TL 68,TL68,1,NE,SLOW,NE,UP,TLA,CSMT,12_CAR,NON_AC,
96660,TTL 4,TTL4,1,NE,SLOW,NE,UP,TLA,TNA,12_CAR,NON_AC,
96662,TTL 6,TTL6,1,NE,SLOW,NE,UP,TLA,TNA,12_CAR,NON_AC,
97001,TK 1,TK1,1,MAIN,SLOW,MAIN,DN,TNA,KYN,12_CAR,NON_AC,
97002,K 2,K2,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97003,K 1,K1,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97004,KW 2,KW2,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97005,CK 1,CK1,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97006,K 4,K4,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97007,TK 3,TK3,1,MAIN,SLOW,MAIN,DN,TNA,KYN,12_CAR,NON_AC,
97008,K 6,K6,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97009,CK 3,CK3,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97010,K 8,K8,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97011,CK 5,CK5,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97012,K 10,K10,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97013,CK 7,CK7,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97014,K 14,K14,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97015,CK 9,CK9,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97016,PK 2,PK2,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97017,PK 1,PK1,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97018,PK 4,PK4,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97019,PK 3,PK3,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97020,PK 6,PK6,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97021,K 7,K7,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97022,K 16,K16,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,AC,
97023,CK 11,CK11,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97024,K 20,K20,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97025,K 9,K9,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97026,K 22,K22,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97027,K 13,K13,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97028,PK 8,PK8,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97029,K 15,K15,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97030,K 26,K26,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97031,PK 5,PK5,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97032,K 28,K28,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97033,K 19,K19,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97034,K 32,K32,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97035,PK 7,PK7,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97036,TK 2,TK2,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97037,K 21,K21,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97038,PK 10,PK10,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97039,CK 13,CK13,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97040,K 42,K42,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97041,K 25,K25,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,AC,
97042,K 44,K44,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97043,K 29,K29,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97044,K 48,K48,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97045,TK 5,TK5,1,MAIN,SLOW,MAIN,DN,TNA,KYN,12_CAR,NON_AC,
97046,K 50,K50,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97047,K 31,K31,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97048,K 52,K52,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,AC,
97049,K 33,K33,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97050,CK 2,CK2,1,MAIN,SLOW,MAIN,UP,KYN,CLA,12_CAR,NON_AC,
97051,K 35,K35,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97052,PK 12,PK12,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97053,K 39,K39,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97054,TK 4,TK4,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97055,K 41,K41,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97056,PK 14,PK14,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97057,PK 9,PK9,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97058,TK 6,TK6,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97059,K 43,K43,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97060,PK 16,PK16,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97061,PK 11,PK11,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97062,K 56,K56,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97063,K 45,K45,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97064,PK 18,PK18,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97065,PK 13,PK13,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97066,TK 8,TK8,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97067,CK 15,CK15,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97068,K 58,K58,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97069,K 47,K47,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97070,K 60,K60,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97071,K 49,K49,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97072,TK 10,TK10,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97073,K 51,K51,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97074,CK 4,CK4,1,MAIN,SLOW,MAIN,UP,KYN,CLA,12_CAR,NON_AC,
97075,K 55,K55,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97076,K 62,K62,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97077,K 57,K57,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97078,K 66,K66,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97079,K 59,K59,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97080,K 68,K68,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97081,PK 15,PK15,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97082,PK 20,PK20,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97083,K 63,K63,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
