scheduleId,line,trainNumber,startStation,startTime,endStation,endTime,status,remarks
HB87-201-1,harbour,P/B55,CSMT,16:31:00,VDLR,16:49,active,
HB87-201-2,harbour,PLVD33,VDLR,17:14:00,PNVL,18:19:00,active,
HB87-201-3,harbour,PL148,PNVL,18:57:00,CSMT,20:16:00,active,
HB87-201-4,harbour,B75,CSMT,21:22:00,BA,21:51:00,active,
HB87-201-5,harbour,B78,BA,22:00:00,CSMT,22:30:00,active,
HB87-202-1,harbour,PL9,CSMT,4:52:00,PNVL,6:12:00,active,
HB87-202-2,harbour,PLVD2,PNVL,6:41:00,VDLR,7:42:00,active,
HB87-202-3,harbour,P/BR18,VDLR,08:06,CSMT,8:24:00,active,
HB87-203-1,harbour,P/PL27,CSMT,6:16:00,VSH,07:05,active,
HB87-203-2,harbour,V22,VSH,7:48:00,CSMT,8:37:00,active,
HB87-203-3,harbour,PL69,CSMT,10:10:00,PNVL,11:30:00,active,
HB87-203-4,harbour,PL74,PNVL,12:07:00,CSMT,13:26:00,active,
HB87-204-1,harbour,B31,CSMT,11:00:00,BA,11:29:00,active,
HB87-204-2,harbour,B34,BA,11:41:00,CSMT,12:12:00,active,
HB87-204-3,harbour,PL109,CSMT,13:56:00,PNVL,15:17:00,active,
HB87-204-4,harbour,PL120,PNVL,16:01:00,CSMT,17:20:00,cancelled,
HB87-205-1,harbour,P/GN55,CSMT,16:43:00,VDLR,17:01,active,
HB87-205-2,harbour,PLVD35,VDLR,17:30:00,PNVL,18:32:00,active,
HB87-205-3,harbour,PL150,PNVL,19:09:00,CSMT,20:28:00,active,
HB87-205-4,harbour,PL187,CSMT,21:30:00,PNVL,22:50:00,active,
HB87-206-1,harbour,PL18,PNVL,6:02:00,CSMT,7:21:00,active,
HB87-206-2,harbour,CM1,CSMT,8:37:00,CMBR,9:11:00,active,
HB87-206-3,harbour,P/PL44,CMBR,09:41,CSMT,10:18:00,active,
HB87-207-1,harbour,P/PL27,CSMT,6:16:00,VDLR,06:34,active,
HB87-207-2,harbour,PLGN1,PNVL,5:57:00,CSMT,7:39:00,active,
HB87-207-3,harbour,GN20,GMN,7:47:00,CSMT,8:42:00,active,
HB87-207-4,harbour,BR15,CSMT,9:38:00,BEPR,10:44:00,cancelled,
HB87-207-5,harbour,BR36,BEPR,10:59:00,CSMT,12:04:00,cancelled,
HB87-208-1,harbour,B49,CSMT,15:04:00,BA,15:33:00,active,
HB87-208-2,harbour,B52,BA,15:41:00,CSMT,16:12:00,active,
HB87-208-3,harbour,PL159,CSMT,18:26:00,PNVL,19:47:00,active,
HB87-208-4,harbour,PL166,PNVL,20:31:00,CSMT,21:50:00,active,
HB87-209-1,harbour,B51,CSMT,15:32:00,BA,16:01:00,active,
HB87-209-2,harbour,B54,BA,16:12:00,CSMT,16:43:00,active,
HB87-209-3,harbour,P/BR45,CSMT,19:01:00,VDLR,19:19,active,
HB87-209-4,harbour,GNPL12,GMN,18:55:00,CSMT,20:46:00,active,
HB87-209-5,harbour,PL178,PNVL,21:26:00,CSMT,22:45:00,active,
HB87-210-1,harbour,GN5,CSMT,5:10:00,GMN,6:04:00,active,
HB87-210-2,harbour,GN12,GMN,6:14:00,CSMT,7:09:00,active,
HB87-210-3,harbour,GN19,CSMT,8:04:00,GMN,8:58:00,active,
HB87-210-4,harbour,P/GN26,GMN,9:13:00,CSMT,10:10:00,active,
HB87-211-1,harbour,B19,CSMT,8:29:00,BA,9:00:00,active,
HB87-211-2,harbour,B22,BA,9:08:00,CSMT,9:42:00,active,
HB87-211-3,harbour,PL83,CSMT,11:26:00,PNVL,12:48:00,active,
HB87-211-4,harbour,PL88,PNVL,13:33:00,CSMT,14:52:00,active,
HB87-212-1,harbour,WAITING,CSMT,,CSMT,,active,
HB87-213-1,harbour,P/PL129,CSMT,15:28:00,VDLR,15:46,active,
HB87-213-2,harbour,PLVD27,VDLR,16:08:00,PNVL,17:10:00,active,
HB87-213-3,harbour,PLVD38,PNVL,17:46:00,VDLR,18:47:00,cancelled,
HB87-213-4,harbour,P/PL140,VDLR,19:09,CSMT,19:28:00,active,
HB87-213-5,harbour,GN73,CSMT,20:36:00,GMN,21:32:00,active,
HB87-213-6,harbour,GN80,GMN,21:43:00,CSMT,22:38:00,active,
HB87-214-1,harbour,PL11,CSMT,5:06:00,PNVL,6:27:00,active,
HB87-214-2,harbour,PLGN3,PNVL,6:53:00,CSMT,8:43:00,active,
HB87-214-3,harbour,P/V22,VDLR,08:19,CSMT,8:37:00,active,
HB87-215-1,harbour,PL51,CSMT,8:24:00,PNVL,9:45:00,active,
HB87-215-2,harbour,PLGN7,PNVL,10:37:00,CSMT,12:19:00,active,
HB87-215-3,harbour,P/GN36,VDLR,12:03,CSMT,12:21:00,active,
HB87-215-4,harbour,GN41,CSMT,13:26:00,GMN,14:20:00,active,
HB87-215-5,harbour,P/GN48,GMN,14:33:00,CSMT,15:28:00,active,
HB87-216-1,harbour,PL123,CSMT,15:08:00,PNVL,16:28:00,active,
HB87-216-2,harbour,PL132,PNVL,17:07:00,CSMT,18:26:00,active,
HB87-216-3,harbour,B71,CSMT,20:20:00,BA,20:50:00,active,
HB87-216-4,harbour,B74,BA,20:59:00,CSMT,21:30:00,active,
HB87-217-1,harbour,GN55,CSMT,16:43:00,GMN,17:37:00,active,
HB87-217-2,harbour,GN62,GMN,17:53:00,CSMT,18:49:00,active,
HB87-217-3,harbour,BR51,CSMT,19:52:00,BEPR,20:59:00,cancelled,
HB87-217-4,harbour,BR74,BEPR,21:16:00,CSMT,22:20:00,cancelled,
HB87-218-1,harbour,GN3,CSMT,4:56:00,GMN,5:50:00,cancelled,
HB87-218-2,harbour,GN10,GMN,5:59:00,CSMT,6:54:00,cancelled,
HB87-219-1,harbour,GN87,CSMT,23:46:00,GMN,0:41:00,active,
HB87-219-2,harbour,GN6,GMN,5:17:00,CSMT,6:12:00,active,
HB87-220-1,harbour,PL201,CSMT,22:58:00,PNVL,0:18:00,active,
HB87-220-2,harbour,PL8,PNVL,4:49:00,CSMT,6:08:00,active,
HB87-221-1,harbour,P/PL121,CSMT,14:56:00,BEPR,16:01,active,
HB87-221-2,harbour,BR58,BEPR,16:33:00,CSMT,17:37:00,active,
HB87-221-3,harbour,BR45,CSMT,19:01:00,BEPR,20:06:00,active,
HB87-221-4,harbour,BRVD10,BEPR,20:18:00,VDLR,21:05:00,active,
HB87-221-5,harbour,P/B76,VDLR,21:45,CSMT,22:03:00,active,
HB87-222-1,harbour,V41,CSMT,17:53:00,VSH,18:44:00,active,
HB87-222-2,harbour,V56,VSH,18:54:00,CSMT,19:44:00,active,
HB87-222-3,harbour,P/PL187,CSMT,21:30:00,VDLR,21:48,active,
HB87-222-4,harbour,GNPL18,VDLR,22:20,PNVL,23:22:00,active,
HB87-222-5,harbour,VPL4,PNVL,23:32:00,VSH,0:02:00,active,
HB87-223-1,harbour,V18,VSH,7:07:00,CSMT,7:56:00,active,
HB87-223-2,harbour,GN21,CSMT,8:42:00,GMN,9:37:00,active,
HB87-223-3,harbour,P/GN30,GMN,10:06:00,CSMT,11:04:00,active,
HB87-224-1,harbour,V19,CSMT,10:45:00,VSH,11:35:00,active,
HB87-224-2,harbour,VVD10,VSH,16:23:00,VDLR,16:54:00,active,
HB87-224-3,harbour,P/V44,VDLR,17:15:00,CSMT,17:33:00,active,
HB87-225-1,harbour,PL111,CSMT,14:12:00,PNVL,15:33:00,active,
HB87-225-2,harbour,PL122,PNVL,16:10:00,CSMT,17:30:00,active,
HB87-225-3,harbour,GN63,CSMT,18:37:00,GMN,19:32:00,active,
HB87-225-4,harbour,P/GN72,GMN,19:56:00,CSMT,20:51:00,active,
HB87-226-1,harbour,P/PL143,CSMT,16:51:00,VSH,17:40,active,
HB87-226-2,harbour,V52,VSH,18:07:00,CSMT,18:57:00,cancelled,
HB87-226-3,harbour,PL177,CSMT,20:16:00,PNVL,21:37:00,active,
HB87-226-4,harbour,PL186,PNVL,22:07:00,CSMT,23:26:00,cancelled,
HB87-227-1,harbour,PL21,CSMT,5:56:00,PNVL,7:16:00,active,
HB87-227-2,harbour,PLGN5,PNVL,7:39:00,CSMT,9:22:00,active,
HB87-227-3,harbour,P/V26,VDLR,09:04,CSMT,9:22:00,active,
HB87-228-1,harbour,P/PL35,CSMT,6:59:00,VDLR,07:17,active,
HB87-228-2,harbour,VVD1,VDLR,7:54:00,VSH,8:25:00,active,
HB87-228-3,harbour,V26,VSH,8:33:00,CSMT,9:22:00,active,
HB87-228-4,harbour,GN29,CSMT,10:22:00,GMN,11:16:00,active,
HB87-228-5,harbour,GN36,GMN,11:23:00,CSMT,12:21:00,active,
HB87-229-1,harbour,P/GN39,CSMT,12:58:00,GMN,13:53:00,active,
HB87-229-2,harbour,GN48,GMN,14:33:00,CSMT,15:28:00,active,
HB87-229-3,harbour,PL139,CSMT,16:23:00,PNVL,17:44:00,active,
HB87-229-4,harbour,PLVD40,PNVL,18:18:00,VDLR,19:21:00,active,
HB87-229-5,harbour,P/PL146,VDLR,19:42,CSMT,20:00:00,active,
HB87-230-1,harbour,PL135,CSMT,16:00:00,PNVL,17:21:00,active,
HB87-230-2,harbour,PL138,PNVL,17:50:00,CSMT,19:09:00,active,
HB87-230-3,harbour,V55,CSMT,21:06:00,VSH,21:55:00,cancelled,
HB87-231-1,harbour,V6,VSH,4:37:00,CSMT,5:26:00,active,
HB87-231-2,harbour,BR3,CSMT,6:32:00,BEPR,7:37:00,active,
HB87-231-3,harbour,P/PL32,BEPR,08:02,CSMT,9:06:00,active,
HB87-232-1,harbour,B23,CSMT,9:14:00,BA,9:43:00,active,
HB87-232-2,harbour,B26,BA,9:51:00,CSMT,10:22:00,active,
HB87-232-3,harbour,P/PL85,CSMT,11:40:00,VDLR,11:58,active,
HB87-232-4,harbour,PLVD17,VDLR,12:18:00,PNVL,13:20:00,active,
HB87-232-5,harbour,PL100,PNVL,14:31:00,CSMT,15:50:00,active,
HB87-233-1,harbour,P/PL77,CSMT,10:52:00,VDLR,11:10,active,
HB87-233-2,harbour,PLGN7,VDLR,11:42,GMN,12:19:00,active,
HB87-233-3,harbour,GN40,GMN,12:27:00,CSMT,13:22:00,active,
HB87-233-4,harbour,BR31,CSMT,15:00:00,BEPR,16:05:00,cancelled,
HB87-233-5,harbour,BR56,BEPR,16:12:00,CSMT,17:16:00,cancelled,
HB87-234-1,harbour,BR47,CSMT,19:13:00,BEPR,20:19:00,cancelled,
HB87-234-2,harbour,BR70,BEPR,20:30:00,CSMT,21:34:00,cancelled,
HB87-234-3,harbour,GN83,CSMT,22:54:00,GMN,23:49:00,active,
HB87-234-4,harbour,GN2,GMN,0:07:00,CSMT,1:02:00,active,
HB87-235-1,harbour,PL35,CSMT,6:59:00,PNVL,8:19:00,active,
HB87-235-2,harbour,PL44,PNVL,8:56:00,CSMT,10:18:00,active,
HB87-236-1,harbour,PL47,CSMT,8:00:00,PNVL,9:20:00,active,
HB87-236-2,harbour,PL58,PNVL,10:17:00,CSMT,11:36:00,active,
HB87-236-3,harbour,B45,CSMT,14:04:00,BA,14:33:00,active,
HB87-236-4,harbour,B48,BA,14:41:00,CSMT,15:12:00,active,
HB87-237-1,harbour,WAITING,CSMT,,CSMT,,active,
HB87-238-1,harbour,PL137,CSMT,16:08:00,PNVL,17:28:00,active,
HB87-238-2,harbour,PL140,PNVL,18:06:00,CSMT,19:28:00,active,
HB87-238-3,harbour,V53,CSMT,20:40:00,VSH,21:30:00,cancelled,
HB87-239-1,harbour,V4,VSH,4:25:00,CSMT,5:14:00,active,
HB87-240-1,harbour,PL195,CSMT,22:20:00,PNVL,23:40:00,active,
HB87-240-2,harbour,BRPL4,PNVL,23:48:00,BEPR,0:03:00,active,
HB87-240-3,harbour,BR4,BEPR,4:13:00,CSMT,5:18:00,active,
HB87-241-1,harbour,B85,CSMT,23:38:00,BA,0:07:00,active,
HB87-241-2,harbour,B2,BA,4:17:00,CSMT,4:48:00,active,
HB87-242-1,harbour,PL107,CSMT,13:48:00,PNVL,15:09:00,active,
HB87-242-2,harbour,PL116,PNVL,15:45:00,CSMT,17:04:00,active,
HB87-242-3,harbour,P/PL153,CSMT,17:57:00,VDLR,18:16,active,
HB87-242-4,harbour,PLGN13,VDLR,17:29:00,GMN,19:14:00,active,
HB87-242-5,harbour,GNPL14,GMN,19:40:00,VDLR,21:29:00,active,
HB87-242-6,harbour,P/PL156,VDLR,20:44,CSMT,21:02:00,active,
HB87-243-1,harbour,V45,CSMT,18:49:00,VSH,19:38:00,active,
HB87-243-2,harbour,V60,VSH,20:09:00,CSMT,20:58:00,active,
HB87-243-3,harbour,GN79,CSMT,22:02:00,GMN,22:57:00,active,
HB87-243-4,harbour,GN86,GMN,23:06:00,CSMT,0:01:00,active,
HB87-244-1,harbour,P/B7,CSMT,6:04:00,VDLR,06:22,active,
HB87-244-2,harbour,PLVD5,VDLR,6:46:00,PNVL,7:48:00,active,
HB87-244-3,harbour,PL40,PNVL,8:26:00,CSMT,9:45:00,active,
HB87-245-1,harbour,BR7,CSMT,7:30:00,BEPR,8:35:00,cancelled,
HB87-245-2,harbour,BR24,BEPR,8:49:00,CSMT,9:55:00,cancelled,
HB87-245-3,harbour,GN33,CSMT,11:12:00,GMN,12:06:00,active,
HB87-245-4,harbour,GNPL8,GMN,12:14,VDLR,12:55,active,
HB87-245-5,harbour,P/PL76,VDLR,13:25,CSMT,13:43,active,
HB87-246-1,harbour,B33,CSMT,11:36:00,BA,12:06:00,active,
HB87-246-2,harbour,B36,BA,12:16:00,CSMT,12:47:00,active,
HB87-246-3,harbour,PL117,CSMT,14:44:00,PNVL,16:05:00,active,
HB87-246-4,harbour,PLGN9,PNVL,16:34:00,CSMT,18:18:00,active,
HB87-246-5,harbour,P/GN60,VDLR,18:02,CSMT,18:20:00,active,
HB87-247-1,harbour,P/GN53,CSMT,16:16:00,GMN,17:10:00,active,
HB87-247-2,harbour,GN60,GMN,17:25:00,CSMT,18:20:00,active,
HB87-247-3,harbour,PL173,CSMT,19:48:00,PNVL,21:11:00,active,
HB87-247-4,harbour,PL184,PNVL,21:52:00,CSMT,23:14:00,active,
HB87-248-1,harbour,B5,CSMT,5:33:00,PNVL,6:02:00,active,
HB87-248-2,harbour,B8,BA,6:10:00,CSMT,6:40:00,active,
HB87-248-3,harbour,GN17,CSMT,7:36:00,GMN,8:30:00,active,
HB87-248-4,harbour,GNPL4,GMN,8:39:00,CSMT,10:22:00,active,
HB87-248-5,harbour,P/PL42,VDLR,09:48,CSMT,10:06:00,active,
HB87-249-1,harbour,V9,CSMT,9:22:00,VSH,10:11:00,cancelled,
HB87-249-2,harbour,V34,VSH,10:19:00,CSMT,11:08:00,cancelled,
HB87-249-3,harbour,BR25,CSMT,12:25:00,BEPR,13:31:00,active,
HB87-249-4,harbour,BRVD4,BEPR,13:41:00,VDLR,14:29:00,active,
HB87-249-5,harbour,P/B48,VDLR,14:54,CSMT,15:12:00,active,
HB87-250-1,harbour,P/GN45,CSMT,14:18:00,GMN,15:12:00,active,
HB87-250-2,harbour,GN52,GMN,15:35:00,CSMT,16:30:00,active,
HB87-250-3,harbour,PL155,CSMT,18:08:00,PNVL,19:30:00,active,
HB87-250-4,harbour,PL160,PNVL,19:55:00,CSMT,21:14:00,active,
HB87-251-1,harbour,WAITING,CSMT,,CSMT,,active,
HB87-252-1,harbour,PL19,CSMT,5:43:00,PNVL,7:03:00,active,
HB87-252-2,harbour,PL32,PNVL,7:47:00,CSMT,9:06:00,active,
HB87-253-1,harbour,P/PL53,CSMT,8:33:00,VSH,9:23,active,
HB87-253-2,harbour,V30,VSH,9:44:00,CSMT,10:34:00,active,
HB87-253-3,harbour,PL85,CSMT,11:40:00,PNVL,13:01:00,active,
HB87-253-4,harbour,PL94,PNVL,13:57:00,CSMT,15:16:00,active,
HB87-254-1,harbour,P/PL123,CSMT,15:08:00,VDLR,15:26,active,
HB87-254-2,harbour,VVD3,VDLR,15:50:00,VSH,16:21:00,active,
HB87-254-3,harbour,VVD12,VSH,16:35:00,VDLR,17:06:00,active,
HB87-254-4,harbour,P/PL126,VDLR,17:31,CSMT,17:49:00,active,
HB87-254-5,harbour,PL165,CSMT,18:57:00,PNVL,20:17:00,cancelled,
HB87-254-6,harbour,PL168,PNVL,20:35:00,CSMT,21:54:00,active,
HB87-255-1,harbour,P/GN61,CSMT,18:05:00,GMN,19:00:00,active,
HB87-255-2,harbour,GN68,GMN,19:10:00,CSMT,20:08:00,active,
HB87-255-3,harbour,PL185,CSMT,21:14:00,PNVL,22:34:00,active,
HB87-255-4,harbour,PL198,PNVL,23:13:00,CSMT,0:32:00,active,
HB87-256-1,harbour,PL31,CSMT,6:40:00,PNVL,8:01:00,active,
HB87-256-2,harbour,PLVD12,PNVL,8:49:00,VDLR,9:52:00,active,
HB87-256-3,harbour,P/GN28,VDLR,10:23,CSMT,10:41:00,active,
HB87-257-1,harbour,P/PL39,CSMT,7:17:00,VDLR,07:35,active,
HB87-257-2,harbour,PLGN3,VDLR,08:02,GMN,8:43:00,active,
HB87-257-3,harbour,GN24,GMN,8:51:00,CSMT,9:48:00,active,
HB87-257-4,harbour,BR21,CSMT,10:56:00,BEPR,12:01:00,cancelled,
HB87-257-5,harbour,BR44,BEPR,12:11:00,CSMT,13:15:00,cancelled,
HB87-258-1,harbour,PL103,CSMT,13:19:00,PNVL,14:39:00,active,
HB87-258-2,harbour,PL108,PNVL,15:08:00,CSMT,16:27:00,active,
HB87-258-3,harbour,V39,CSMT,17:41:00,VSH,18:30:00,active,
HB87-258-4,harbour,P/PL148,VSH,19:27,CSMT,20:16:00,active,
HB87-259-1,harbour,P/GN53,CSMT,16:16:00,VDLR,16:34,active,
HB87-259-2,harbour,PLVD31,VDLR,17:01:00,PNVL,18:03:00,active,
HB87-259-3,harbour,PL144,PNVL,18:37:00,CSMT,19:56:00,active,
HB87-259-4,harbour,V59,CSMT,21:50:00,VSH,22:39:00,active,
HB87-260-1,harbour,V10,VSH,5:15:00,CSMT,6:04:00,active,
HB87-261-1,harbour,PL199,CSMT,22:50:00,PNVL,0:10:00,active,
HB87-261-2,harbour,PL4,PNVL,4:03:00,CSMT,5:22:00,active,
HB87-262-1,harbour,WAITING,CSMT,,CSMT,,active,
HB87-263-1,harbour,PL115,CSMT,14:34:00,PNVL,15:54:00,active,
HB87-263-2,harbour,PL124,PNVL,16:22:00,CSMT,17:41:00,active,
HB87-263-3,harbour,B69,CSMT,19:56:00,BA,20:24:00,active,
HB87-263-4,harbour,B72,BA,20:33:00,CSMT,21:06:00,active,
HB87-264-1,harbour,PL149,CSMT,17:33:00,PNVL,18:53:00,active,
HB87-264-2,harbour,PL154,PNVL,19:24:00,CSMT,20:44:00,active,
HB87-264-3,harbour,BR59,CSMT,21:58:00,BEPR,23:03:00,active,
HB87-264-4,harbour,ER SCS,BEPR,23:17:00,JNJ,23:26:00,active,
HB87-265-1,harbour,ER BEPR,JNJ,6:42:00,BEPR,6:52:00,cancelled,
HB87-265-2,harbour,BR16,BEPR,7:04:00,CSMT,8:08:00,cancelled,
HB87-265-3,harbour,V7,CSMT,9:10:00,VSH,9:59:00,active,
HB87-265-4,harbour,P/PL54,VSH,10:23,CSMT,11:12:00,active,
HB87-266-1,harbour,P/GN19,CSMT,8:04:00,GMN,8:58:00,active,
HB87-266-2,harbour,GN26,GMN,9:13:00,CSMT,10:10:00,active,
HB87-266-3,harbour,PL81,CSMT,11:16:00,PNVL,12:36:00,active,
HB87-266-4,harbour,PL86,PNVL,13:23:00,CSMT,14:43,cancelled,
HB87-267-1,harbour,P/B45,CSMT,14:04:00,VDLR,14:22,active,
HB87-267-2,harbour,BRVD11,VDLR,14:47:00,BEPR,15:35:00,active,
HB87-267-3,harbour,BR54,BEPR,15:47:00,CSMT,16:51:00,active,
HB87-267-4,harbour,GN65,CSMT,18:53:00,GMN,19:48:00,active,
HB87-267-5,harbour,GN72,GMN,19:56:00,CSMT,20:51:00,active,
HB87-268-1,harbour,B65,CSMT,18:45:00,BA,19:14:00,active,
HB87-268-2,harbour,B68,BA,19:22:00,CSMT,19:52:00,active,
HB87-268-3,harbour,PL183,CSMT,21:02:00,PNVL,22:22:00,active,
HB87-268-4,harbour,PL196,PNVL,22:58:00,CSMT,0:17:00,active,
HB87-269-1,harbour,PL27,CSMT,6:16:00,PNVL,7:37:00,active,
HB87-269-2,harbour,PL36,PNVL,8:09:00,CSMT,9:30:00,active,
HB87-270-1,harbour,P/PL41,CSMT,7:26:00,VDLR,07:44,active,
HB87-270-2,harbour,BRVD3,VDLR,8:22:00,BEPR,9:11:00,cancelled,
HB87-270-3,harbour,BR28,BEPR,9:20:00,CSMT,10:26:00,cancelled,
HB87-270-4,harbour,V23,CSMT,11:20:00,VSH,12:09:00,active,
HB87-270-5,harbour,P/PL78,JNJ,13:06,CSMT,14:00:00,active,
HB87-271-1,harbour,GN47,CSMT,14:52:00,GMN,15:46:00,active,
HB87-271-2,harbour,GN54,GMN,16:01:00,CSMT,16:56:00,active,
HB87-271-3,harbour,P/PL155,CSMT,18:08:00,VDLR,18:26,active,
HB87-271-4,harbour,BRVD13,VDLR,18:55:00,BEPR,19:43:00,active,
HB87-271-5,harbour,BRVD8,BEPR,20:02:00,VDLR,20:49:00,active,
HB87-271-6,harbour,P/PL164,VDLR,21:24,CSMT,21:42:00,active,
HB87-272-1,harbour,P/GN65,CSMT,18:53:00,VDLR,19:11,active,
HB87-272-2,harbour,PLGN15,VDLR,19:39,GMN,20:16:00,active,
HB87-272-3,harbour,GN74,GMN,20:26:00,CSMT,21:22:00,active,
HB87-272-4,harbour,PL197,CSMT,22:34:00,PNVL,23:54:00,active,
HB87-273-1,harbour,PL24,PNVL,6:45:00,CSMT,8:04:00,active,
HB87-273-2,harbour,V11,CSMT,9:34:00,VSH,10:23:00,cancelled,
HB87-273-3,harbour,P/PL62,JNJ,11:14,CSMT,12:08:00,active,
HB87-274-1,harbour,WAITING,CSMT,,CSMT,,active,
HB87-275-1,harbour,P/GN37,CSMT,12:12:00,GMN,13:06:00,active,
HB87-275-2,harbour,GN44,GMN,13:15:00,CSMT,14:09:00,active,
HB87-275-3,harbour,PL127,CSMT,15:24:00,PNVL,16:44:00,active,
HB87-275-4,harbour,PLVD36,PNVL,17:17:00,VDLR,18:20:00,active,
HB87-275-5,harbour,P/PL138,VDLR,18:51,CSMT,19:09:00,active,
HB87-276-1,harbour,V47,CSMT,19:28:00,VSH,20:19:00,active,
HB87-276-2,harbour,V62,VSH,20:29:00,CSMT,21:18:00,active,
HB87-276-3,harbour,GN81,CSMT,22:24:00,GMN,23:19:00,active,
HB87-276-4,harbour,GN88,GMN,23:33:00,CSMT,0:28:00,active,
HB87-277-1,harbour,PL29,CSMT,6:24:00,PNVL,7:44:00,active,
HB87-277-2,harbour,PL38,PNVL,8:19:00,CSMT,9:38:00,cancelled,
HB87-278-1,harbour,P/PL51,CSMT,8:24:00,VDLR,08:42,active,
HB87-278-2,harbour,PLVD11,VDLR,9:08:00,PNVL,10:10:00,active,
HB87-278-3,harbour,PL62,PNVL,10:49:00,CSMT,12:08:00,active,
HB87-278-4,harbour,V27,CSMT,13:34:00,VSH,14:23:00,active,
HB87-278-5,harbour,P/BR52,VSH,14:43,CSMT,15:32:00,active,
HB87-279-1,harbour,PL99,CSMT,13:03:00,PNVL,14:24:00,active,
HB87-279-2,harbour,PL104,PNVL,14:45:00,CSMT,16:04:00,active,
HB87-279-3,harbour,P/PL147,CSMT,17:20:00,VDLR,17:38,active,
HB87-279-4,harbour,PLGN11,VDLR,18:06,GMN,18:45:00,active,
HB87-279-5,harbour,GNPL12,GMN,18:55:00,VDLR,19:38,active,
HB87-279-6,harbour,P/PL148,VDLR,19:58,CSMT,20:16:00,active,
HB87-280-1,harbour,V37,CSMT,17:26:00,VSH,18:16:00,cancelled,
HB87-280-2,harbour,V54,VSH,18:26:00,CSMT,19:17:00,cancelled,
HB87-280-3,harbour,P/B71,CSMT,20:20:00,VDLR,20:38,active,
HB87-280-4,harbour,GNPL16,VDLR,21:03,PNVL,22:05:00,active,
HB87-280-5,harbour,VPL2,PNVL,22:50:00,VSH,23:20:00,active,
HB87-281-1,harbour,V14,VSH,5:43:00,CSMT,6:32:00,active,
HB87-282-1,harbour,GN85,CSMT,23:26:00,GMN,0:21:00,active,
HB87-282-2,harbour,GN4,GMN,5:05:00,CSMT,6:00:00,active,
HB87-283-1,harbour,PL203,CSMT,23:14:00,PNVL,0:34:00,active,
HB87-283-2,harbour,PL10,PNVL,5:05:00,CSMT,6:24:00,active,
HB87-284-1,harbour,PL129,CSMT,15:28:00,PNVL,16:48:00,active,
HB87-284-2,harbour,PL134,PNVL,17:21:00,CSMT,18:41:00,active,
HB87-284-3,harbour,V51,CSMT,20:04:00,VSH,20:54:00,active,
HB87-284-4,harbour,P/PL176,VSH,21:45,CSMT,22:34:00,active,
HB87-285-1,harbour,B53,CSMT,16:04:00,BA,16:33:00,cancelled,
HB87-285-2,harbour,B56,BA,16:41:00,CSMT,17:12:00,cancelled,
HB87-285-3,harbour,P/GN65,CSMT,18:53:00,VDLR,19:11,active,
HB87-285-4,harbour,PLVD43,VDLR,19:58:00,PNVL,21:01:00,active,
HB87-285-5,harbour,PL182,PNVL,21:39:00,CSMT,22:58:00,active,
HB87-286-1,harbour,PL15,CSMT,5:22:00,PNVL,6:42:00,active,
HB87-286-2,harbour,PL28,PNVL,7:14:00,CSMT,8:33:00,active,
HB87-287-1,harbour,WAITING,CSMT,,CSMT,,active,
HB87-288-1,harbour,P/PL83,CSMT,11:26:00,BEPR,12:33,active,
HB87-288-2,harbour,BR48,BEPR,12:48:00,CSMT,13:52:00,active,
HB87-288-3,harbour,PL121,CSMT,14:56:00,PNVL,16:16:00,active,
HB87-288-4,harbour,PLVD34,PNVL,16:45:00,VDLR,17:46:00,active,
HB87-288-5,harbour,P/PL132,VDLR,18:08,CSMT,18:24,active,
HB87-289-1,harbour,BR41,CSMT,17:16:00,BEPR,18:21:00,cancelled,
HB87-289-2,harbour,BR68,BEPR,18:44:00,CSMT,19:48:00,cancelled,
HB87-289-3,harbour,GN77,CSMT,21:34:00,GMN,22:29:00,active,
HB87-289-4,harbour,GN84,GMN,22:40:00,CSMT,23:35:00,active,
HB87-290-1,harbour,GN9,CSMT,5:50:00,GMN,6:44:00,active,
HB87-290-2,harbour,GN16,GMN,6:57:00,CSMT,7:52:00,active,
HB87-291-1,harbour,P/GN21,CSMT,8:42:00,GMN,9:37:00,active,
HB87-291-2,harbour,GN28,GMN,9:46:00,CSMT,10:41:00,active,
HB87-291-3,harbour,PL91,CSMT,12:08:00,PNVL,13:29:00,active,
HB87-291-4,harbour,PL96,PNVL,14:05:00,CSMT,15:24:00,active,
HB87-292-1,harbour,P/PL77,CSMT,10:52:00,VDLR,11:10,active,
HB87-292-2,harbour,BRVD9,VDLR,11:30:00,BEPR,12:17:00,active,
HB87-292-3,harbour,BR46,BEPR,12:29:00,CSMT,13:34:00,active,
HB87-292-4,harbour,GN49,CSMT,15:20:00,GMN,16:14:00,active,
HB87-292-5,harbour,GN56,GMN,16:29:00,CSMT,17:24:00,active,
HB87-293-1,harbour,P/BR39,CSMT,17:00:00,VDLR,17:18,active,
HB87-293-2,harbour,PLGN9,PNVL,16:34:00,CSMT,18:18:00,active,
HB87-293-3,harbour,GNPL10,GMN,18:27:00,CSMT,20:13:00,active,
HB87-293-4,harbour,P/V56,VDLR,19:26,CSMT,19:44,active,
HB87-293-5,harbour,PL181,CSMT,20:49:00,PNVL,22:09:00,active,
HB87-293-6,harbour,PL194,PNVL,22:46:00,CSMT,0:05:00,active,
HB87-294-1,harbour,PL25,CSMT,6:08:00,PNVL,7:28:00,active,
